476		30
477		21
478		34
479		36
480		33
481		32
482		31
483		29
484		22
485		29
486		39
487		30
488		27
489		33
490		24
491		25
492		33
493		37
494		28
495		26
496		28
497		29
498		25
499		26
500		23
501		20
502		25
503		31
504		26
505		19
506		25
507		26
508		30
509		28
510		21
511		30
512		25
513		24
514		25
515		28
516		17
517		22
518		20
519		20
520		22
521		21
522		26
523		21
524		22
525		16
526		24
527		17
528		21
529		21
530		18
531		12
532		16
533		14
534		27
535		11
536		16
537		17
538		15
539		13
540		12
541		14
542		11
543		16
544		21
545		20
546		19
547		17
548		7
549		13
550		24
551		17
552		19
553		12
554		15
555		11
556		23
557		10
558		9
559		22
560		19
561		19
562		12
563		10
564		13
565		10
566		10
567		12
568		11
569		12
570		7
571		17
572		14
573		19
574		16
575		19
576		17
577		10
578		19
579		13
580		12
581		16
582		15
583		26
584		22
585		19
586		11
587		18
588		19
589		17
590		21
591		17
592		13
593		19
594		20
595		22
596		30
597		29
598		28
599		29
600		24
601		35
602		28
603		26
604		24
605		27
606		42
607		27
608		32
609		35
610		36
611		36
612		34
613		45
614		27
615		34
616		38
617		39
618		38
619		39
620		43
621		43
622		32
623		29
624		22
625		38
626		22
627		29
628		29
629		35
630		34
631		24
632		25
633		20
634		27
635		18
636		14
637		18
638		20
639		13
640		16
641		15
642		9
643		11
644		16
645		12
646		12
647		10
648		20
649		8
650		9
651		9
652		11
653		10
654		10
655		7
656		9
657		7
658		21
659		9
660		5
661		5
662		2
663		7
664		10
665		5
666		8
667		9
668		11
669		8
670		4
671		5
672		7
673		11
674		6
675		7
676		11
677		6
678		5
679		5
680		9
681		7
682		11
683		5
684		10
685		7
686		9
687		11
688		6
689		6
690		7
691		7
692		10
693		9
694		11
695		3
696		7
697		7
698		12
699		5
700		9
701		7
702		10
703		8
704		8
705		7
706		9
707		6
708		6
709		6
710		9
711		4
712		12
713		3
714		8
715		11
716		4
717		7
718		9
719		6
720		3
721		1
722		7
723		9
724		5
725		2
726		3
727		4
728		4
729		5
730		8
731		6
732		6
733		5
734		10
735		9
736		2
737		4
738		4
739		4
740		10
741		8
742		3
743		4
744		8
745		8
746		4
747		11
748		2
749		5
750		6
751		3
752		2
753		4
754		3
755		7
756		1
757		4
758		4
759		8
760		9
761		4
762		2
763		7
764		3
765		3
766		5
767		3
768		3
769		7
770		6
771		6
772		3
773		5
774		7
775		3
776		1
777		4
778		5
779		4
780		6
781		3
782		4
783		6
784		6
785		3
786		2
787		2
788		4
789		4
790		2
791		3
792		4
793		2
794		4
795		5
796		8
797		4
798		3
799		4
800		6
801		6
802		7
803		5
804		3
805		3
806		1
807		6
808		2
809		4
810		3
811		6
812		3
813		2
814		4
815		4
816		4
817		2
818		4
819		2
820		6
821		2
822		6
823		2
824		2
825		4
826		1
827		0
828		3
829		2
830		5
831		3
832		3
833		5
834		5
835		6
836		5
837		5
838		5
839		4
840		4
841		0
842		5
843		5
844		5
845		2
846		2
847		3
848		7
849		3
850		3
851		1
852		2
853		3
854		3
855		5
856		3
857		6
858		1
859		3
860		4
861		3
862		5
863		3
864		3
865		3
866		4
867		6
868		7
869		8
870		4
871		7
872		7
873		9
874		5
875		4
876		4
877		5
878		4
879		7
880		8
881		8
882		9
883		7
884		8
885		7
886		4
887		3
888		2
889		6
890		6
891		3
892		7
893		5
894		3
895		6
896		3
897		9
898		4
899		4
900		6
901		4
902		6
903		3
904		0
905		6
906		4
907		1
908		4
909		4
910		6
911		6
912		3
913		7
914		3
915		6
916		5
917		7
918		5
919		3
920		6
921		5
922		1
923		1
924		3
925		3
926		4
927		3
928		2
929		6
930		4
931		6
932		3
933		5
934		7
935		2
936		5
937		2
938		5
939		4
940		1
941		2
942		2
943		2
944		6
945		6
946		5
947		7
948		0
949		3
950		5
951		6
952		2
953		2
954		2
955		4
956		2
957		7
958		6
959		7
960		4
961		1
962		4
963		5
964		0
965		6
966		6
967		5
968		4
969		6
970		1
971		1
972		3
973		2
974		6
975		3
976		1
977		3
978		4
979		3
980		3
981		3
982		2
983		3
984		3
985		1
986		3
987		4
988		2
989		3
990		1
991		1
992		1
993		1
994		2
995		1
996		2
997		8
998		1
999		2
1000		0
1001		3
1002		2
1003		2
1004		1
1005		2
1006		2
1007		2
1008		4
1009		3
1010		1
1011		2
1012		4
1013		2
1014		0
1015		1
1016		2
1017		0
1018		1
1019		3
1020		1
1021		2
1022		1
1023		1

